state,date,cases,deaths,cases_day,cases_day_per_100k,deaths_day,deaths_day_per_100k
Alabama,2020-03-19,78,0,27.0,0.5506624775528559,0.0,0.0
Alabama,2020-03-20,106,0,28.0,0.5710573841288876,0.0,0.0
Alabama,2020-03-21,131,0,25.0,0.5098726644007925,0.0,0.0
Alabama,2020-03-22,167,0,36.0,0.7342166367371412,0.0,0.0
Alabama,2020-03-23,196,0,29.0,0.5914522907049193,0.0,0.0
Alabama,2020-03-24,242,0,46.0,0.9381657024974582,0.0,0.0
Alabama,2020-03-25,386,1,144.0,2.936866546948565,1.0,0.020394906576031702
Alabama,2020-03-26,531,1,145.0,2.957261453524597,0.0,0.0
Alabama,2020-03-27,639,2,108.0,2.2026499102114236,1.0,0.020394906576031702
Alabama,2020-03-28,717,3,78.0,1.5908027129304727,1.0,0.020394906576031702
Alabama,2020-03-29,825,4,108.0,2.2026499102114236,1.0,0.020394906576031702
Alabama,2020-03-30,941,6,116.0,2.3658091628196773,2.0,0.040789813152063405
Alabama,2020-03-31,997,13,56.0,1.1421147682577752,7.0,0.1427643460322219
Alabama,2020-04-01,1106,16,109.0,2.2230448167874557,3.0,0.06118471972809511
Alabama,2020-04-02,1270,17,164.0,3.3447646784691996,1.0,0.020394906576031702
Alabama,2020-04-03,1534,21,264.0,5.3842553360723695,4.0,0.08157962630412681
Alabama,2020-04-04,1632,26,98.0,1.9987008444511067,5.0,0.10197453288015851
Alabama,2020-04-05,1840,31,208.0,4.2421405678145945,5.0,0.10197453288015851
Alabama,2020-04-06,2003,32,163.0,3.3243697718931675,1.0,0.020394906576031702
Alabama,2020-04-07,2197,39,194.0,3.95661187575015,7.0,0.1427643460322219
Alabama,2020-04-08,2497,48,300.0,6.118471972809511,9.0,0.1835541591842853
Alabama,2020-04-09,2838,48,341.0,6.95466314242681,0.0,0.0
Alabama,2020-04-10,3007,58,169.0,3.446739211349358,10.0,0.20394906576031702
Alabama,2020-04-11,3262,60,255.0,5.200701176888084,2.0,0.040789813152063405
Alabama,2020-04-12,3581,61,319.0,6.505975197754112,1.0,0.020394906576031702
Alabama,2020-04-13,3801,61,220.0,4.486879446726975,0.0,0.0
Alabama,2020-04-14,3951,73,150.0,3.0592359864047554,12.0,0.24473887891238044
Alabama,2020-04-15,4237,75,286.0,5.8329432807450665,2.0,0.040789813152063405
Alabama,2020-04-16,4400,82,163.0,3.3243697718931675,7.0,0.1427643460322219
Alabama,2020-04-17,4515,96,115.0,2.3454142562436457,14.0,0.2855286920644438
Alabama,2020-04-18,4719,110,204.0,4.160560941510467,14.0,0.2855286920644438
Alabama,2020-04-19,4897,112,178.0,3.630293370533643,2.0,0.040789813152063405
Alabama,2020-04-20,5074,112,177.0,3.609898463957611,0.0,0.0
Alabama,2020-04-21,5317,141,243.0,4.955962297975703,29.0,0.5914522907049193
Alabama,2020-04-22,5598,174,281.0,5.7309687478649085,33.0,0.6730319170090462
Alabama,2020-04-23,5825,194,227.0,4.629643792759196,20.0,0.40789813152063403
Alabama,2020-04-24,6026,208,201.0,4.099376221782372,14.0,0.2855286920644438
Alabama,2020-04-25,6213,212,187.0,3.8138475297179277,4.0,0.08157962630412681
Alabama,2020-04-26,6417,218,204.0,4.160560941510467,6.0,0.12236943945619022
Alabama,2020-04-27,6537,227,120.0,2.447388789123804,9.0,0.1835541591842853
Alabama,2020-04-28,6744,240,207.0,4.221745661238562,13.0,0.26513378548841215
Alabama,2020-04-29,6916,261,172.0,3.507923931077453,21.0,0.42829303809666575
Alabama,2020-04-30,7063,269,147.0,2.99805126667666,8.0,0.16315925260825362
Alabama,2020-05-01,7294,287,231.0,4.711223419063323,18.0,0.3671083183685706
Alabama,2020-05-02,7611,287,317.0,6.46518538460205,0.0,0.0
Alabama,2020-05-03,7885,289,274.0,5.588204401832686,2.0,0.040789813152063405
Alabama,2020-05-04,8110,297,225.0,4.5888539796071335,8.0,0.16315925260825362
Alabama,2020-05-05,8436,314,326.0,6.648739543786335,17.0,0.3467134117925389
Alabama,2020-05-06,8691,341,255.0,5.200701176888084,27.0,0.5506624775528559
Alabama,2020-05-07,9046,368,355.0,7.240191834491254,27.0,0.5506624775528559
Alabama,2020-05-08,9384,381,338.0,6.893478422698716,13.0,0.26513378548841215
Alabama,2020-05-09,9668,388,284.0,5.792153467593003,7.0,0.1427643460322219
Alabama,2020-05-10,9889,391,221.0,4.507274353303006,3.0,0.06118471972809511
Alabama,2020-05-11,10164,401,275.0,5.608599308408718,10.0,0.20394906576031702
Alabama,2020-05-12,10468,438,304.0,6.200051599113638,37.0,0.7546115433131729
Alabama,2020-05-13,10699,448,231.0,4.711223419063323,10.0,0.20394906576031702
Alabama,2020-05-14,11094,470,395.0,8.055988097532524,22.0,0.4486879446726974
Alabama,2020-05-15,11387,482,293.0,5.975707626777289,12.0,0.24473887891238044
Alabama,2020-05-16,11671,482,284.0,5.792153467593003,0.0,0.0
Alabama,2020-05-17,11768,485,97.0,1.978305937875075,3.0,0.06118471972809511
Alabama,2020-05-18,12078,486,310.0,6.322421038569828,1.0,0.020394906576031702
Alabama,2020-05-19,12374,500,296.0,6.036892346505383,14.0,0.2855286920644438
Alabama,2020-05-20,13049,522,675.0,13.766561938821399,22.0,0.4486879446726974
Alabama,2020-05-21,13410,529,361.0,7.362561273947445,7.0,0.1427643460322219
Alabama,2020-05-22,13670,541,260.0,5.302675709768242,12.0,0.24473887891238044
Alabama,2020-05-23,14152,551,482.0,9.83034496964728,10.0,0.20394906576031702
Alabama,2020-05-24,14507,558,355.0,7.240191834491254,7.0,0.1427643460322219
Alabama,2020-05-25,15194,566,687.0,14.01130081773378,8.0,0.16315925260825362
Alabama,2020-05-26,15648,580,454.0,9.259287585518392,14.0,0.2855286920644438
Alabama,2020-05-27,16029,583,381.0,7.7704594054680785,3.0,0.06118471972809511
Alabama,2020-05-28,16553,605,524.0,10.686931045840613,22.0,0.4486879446726974
Alabama,2020-05-29,17031,610,478.0,9.748765343343154,5.0,0.10197453288015851
Alabama,2020-05-30,17358,618,327.0,6.669134450362367,8.0,0.16315925260825362
Alabama,2020-05-31,17849,629,491.0,10.013899128831566,11.0,0.2243439723363487
Alabama,2020-06-01,18246,643,397.0,8.096777910684585,14.0,0.2855286920644438
Alabama,2020-06-02,18427,650,181.0,3.691478090261738,7.0,0.1427643460322219
Alabama,2020-06-03,18553,650,126.0,2.5697582285799947,0.0,0.0
Alabama,2020-06-04,18766,651,213.0,4.3441151006947525,1.0,0.020394906576031702
Alabama,2020-06-05,19073,670,307.0,6.261236318841732,19.0,0.3875032249446024
Alabama,2020-06-06,19709,684,636.0,12.97116058235616,14.0,0.2855286920644438
Alabama,2020-06-07,20166,687,457.0,9.320472305246488,3.0,0.06118471972809511
Alabama,2020-06-08,20590,712,424.0,8.647440388237442,25.0,0.5098726644007925
Alabama,2020-06-09,21071,723,481.0,9.809950063071248,11.0,0.2243439723363487
Alabama,2020-06-10,21626,739,555.0,11.319173149697594,16.0,0.32631850521650724
Alabama,2020-06-11,22474,750,848.0,17.294880776474884,11.0,0.2243439723363487
Alabama,2020-06-12,23333,764,859.0,17.519224748811233,14.0,0.2855286920644438
Alabama,2020-06-13,24220,768,887.0,18.09028213294012,4.0,0.08157962630412681
Alabama,2020-06-14,25235,768,1015.0,20.700830174672177,0.0,0.0
Alabama,2020-06-15,26272,774,1037.0,21.149518119344876,6.0,0.12236943945619022
Alabama,2020-06-16,26912,785,640.0,13.052740208660289,11.0,0.2243439723363487
Alabama,2020-06-17,27312,790,400.0,8.15796263041268,5.0,0.10197453288015851
Alabama,2020-06-18,28206,809,894.0,18.23304647897234,19.0,0.3875032249446024
Alabama,2020-06-19,29002,821,796.0,16.234345634521233,12.0,0.24473887891238044
Alabama,2020-06-20,29549,838,547.0,11.156013897089341,17.0,0.3467134117925389
Alabama,2020-06-21,30021,839,472.0,9.626395903886964,1.0,0.020394906576031702
Alabama,2020-06-22,30453,840,432.0,8.810599640845695,1.0,0.020394906576031702
Alabama,2020-06-23,31097,864,644.0,13.134319834964415,24.0,0.4894777578247609
Alabama,2020-06-24,32064,889,967.0,19.721874659022657,25.0,0.5098726644007925
Alabama,2020-06-25,33206,895,1142.0,23.290983309828203,6.0,0.12236943945619022
Alabama,2020-06-26,34180,906,974.0,19.864639005054876,11.0,0.2243439723363487
Alabama,2020-06-27,35077,918,897.0,18.294231198700437,12.0,0.24473887891238044
Alabama,2020-06-28,35430,918,353.0,7.19940202133919,0.0,0.0
Alabama,2020-06-29,37174,929,1744.0,35.56871706859929,11.0,0.2243439723363487
Alabama,2020-06-30,38045,948,871.0,17.763963627723612,19.0,0.3875032249446024
Alabama,2020-07-01,38962,972,917.0,18.70212933022107,24.0,0.4894777578247609
Alabama,2020-07-02,40111,985,1149.0,23.433747655860426,13.0,0.26513378548841215
Alabama,2020-07-03,41864,1006,1753.0,35.752271227783574,21.0,0.42829303809666575
Alabama,2020-07-04,42862,1007,998.0,20.354116762879638,1.0,0.020394906576031702
Alabama,2020-07-05,43951,1007,1089.0,22.210053261298523,0.0,0.0
Alabama,2020-07-06,44874,1007,923.0,18.82449876967726,0.0,0.0
Alabama,2020-07-07,45784,1033,910.0,18.559364984188846,26.0,0.5302675709768243
Alabama,2020-07-08,46962,1058,1178.0,24.025199946565344,25.0,0.5098726644007925
Alabama,2020-07-09,49173,1068,2211.0,45.09313843960609,10.0,0.20394906576031702
Alabama,2020-07-10,50508,1104,1335.0,27.22720027900232,36.0,0.7342166367371412
Alabama,2020-07-11,51947,1114,1439.0,29.34827056290962,10.0,0.20394906576031702
Alabama,2020-07-12,53587,1121,1640.0,33.44764678469199,7.0,0.1427643460322219
Alabama,2020-07-13,55545,1123,1958.0,39.93322707587007,2.0,0.040789813152063405
Alabama,2020-07-14,57254,1164,1709.0,34.854895338438176,41.0,0.8361911696172999
Alabama,2020-07-15,59067,1211,1813.0,36.97596562234548,47.0,0.9585606090734899
Alabama,2020-07-16,61088,1230,2021.0,41.218106190160064,19.0,0.3875032249446024
Alabama,2020-07-17,63091,1264,2003.0,40.8509978717915,34.0,0.6934268235850778
Alabama,2020-07-18,65234,1285,2143.0,43.70628479243594,21.0,0.42829303809666575
Alabama,2020-07-19,67011,1286,1777.0,36.24174898560833,1.0,0.020394906576031702
Alabama,2020-07-20,68891,1291,1880.0,38.3424243629396,5.0,0.10197453288015851
Alabama,2020-07-21,70357,1303,1466.0,29.898933040462477,12.0,0.24473887891238044
Alabama,2020-07-22,71812,1362,1455.0,29.674589068126128,59.0,1.2032994879858705
Alabama,2020-07-23,74211,1393,2399.0,48.927380875900056,31.0,0.6322421038569828
Alabama,2020-07-24,76005,1436,1794.0,36.588462397400875,43.0,0.8769809827693632
Alabama,2020-07-25,78130,1453,2125.0,43.339176474067365,17.0,0.3467134117925389
Alabama,2020-07-26,79294,1471,1164.0,23.7396712545009,18.0,0.3671083183685706
Alabama,2020-07-27,81115,1491,1821.0,37.13912487495373,20.0,0.40789813152063403
Alabama,2020-07-28,82292,1491,1177.0,24.004805039989314,0.0,0.0
Alabama,2020-07-29,82366,1538,74.0,1.5092230866263459,47.0,0.9585606090734899
Alabama,2020-07-30,85760,1565,3394.0,69.2203129190516,27.0,0.5506624775528559
Alabama,2020-07-31,87721,1580,1961.0,39.99441179559817,15.0,0.3059235986404755
Alabama,2020-08-01,89347,1603,1626.0,33.162118092627544,23.0,0.4690828512487291
Alabama,2020-08-02,91442,1627,2095.0,42.72732927678641,24.0,0.4894777578247609
Alabama,2020-08-03,92658,1633,1216.0,24.800206396454552,6.0,0.12236943945619022
Alabama,2020-08-04,93702,1666,1044.0,21.292282465377095,33.0,0.6730319170090462
Alabama,2020-08-05,94654,1694,952.0,19.41595106038218,28.0,0.5710573841288876
Alabama,2020-08-06,96592,1712,1938.0,39.52532894434944,18.0,0.3671083183685706
Alabama,2020-08-07,98299,1733,1707.0,34.81410552528612,21.0,0.42829303809666575
Alabama,2020-08-08,100172,1752,1873.0,38.19966001690738,19.0,0.3875032249446024
Alabama,2020-08-09,101331,1765,1159.0,23.637696721620745,13.0,0.26513378548841215
Alabama,2020-08-10,103008,1794,1677.0,34.202258328005165,29.0,0.5914522907049193
Alabama,2020-08-11,103849,1843,841.0,17.15211643044266,49.0,0.9993504222255534
Alabama,2020-08-12,104784,1877,935.0,19.06923764858964,34.0,0.6934268235850778
Alabama,2020-08-13,105557,1884,773.0,15.765262783272506,7.0,0.1427643460322219
Alabama,2020-08-14,106309,1888,752.0,15.336969745175839,4.0,0.08157962630412681
Alabama,2020-08-15,107580,1891,1271.0,25.921926258136295,3.0,0.06118471972809511
Alabama,2020-08-16,108433,1893,853.0,17.39685530935504,2.0,0.040789813152063405
Alabama,2020-08-17,109004,1918,571.0,11.645491654914101,25.0,0.5098726644007925
Alabama,2020-08-18,110358,1929,1354.0,27.614703503946924,11.0,0.2243439723363487
Alabama,2020-08-19,111462,1939,1104.0,22.515976859939,10.0,0.20394906576031702
Alabama,2020-08-20,112402,1968,940.0,19.1712121814698,29.0,0.5914522907049193
Alabama,2020-08-21,112770,1988,368.0,7.505325619979666,20.0,0.40789813152063403
Alabama,2020-08-22,114532,2010,1762.0,35.935825386967856,22.0,0.4486879446726974
Alabama,2020-08-23,115060,2012,528.0,10.768510672144739,2.0,0.040789813152063405
Alabama,2020-08-24,116707,2023,1647.0,33.59041113072421,11.0,0.2243439723363487
Alabama,2020-08-25,117240,2035,533.0,10.870485205024897,12.0,0.24473887891238044
Alabama,2020-08-26,119250,2043,2010.0,40.993762217823715,8.0,0.16315925260825362
Alabama,2020-08-27,121023,2074,1773.0,36.160169359304206,31.0,0.6322421038569828
Alabama,2020-08-28,122183,2105,1160.0,23.658091628196775,31.0,0.6322421038569828
Alabama,2020-08-29,123889,2150,1706.0,34.79371061871008,45.0,0.9177707959214266
Alabama,2020-08-30,125235,2159,1346.0,27.451544251338667,9.0,0.1835541591842853
Alabama,2020-08-31,126058,2179,823.0,16.78500811207409,20.0,0.40789813152063403
Alabama,2020-09-01,127615,2197,1557.0,31.754869538881362,18.0,0.3671083183685706
Alabama,2020-09-02,128238,2214,623.0,12.706026796867752,17.0,0.3467134117925389
Alabama,2020-09-03,129284,2230,1046.0,21.33307227852916,16.0,0.32631850521650724
Alabama,2020-09-04,130393,2262,1109.0,22.61795139281916,32.0,0.6526370104330145
Alabama,2020-09-05,131803,2269,1410.0,28.7568182722047,7.0,0.1427643460322219
Alabama,2020-09-06,132313,2270,510.0,10.401402353776168,1.0,0.020394906576031702
Alabama,2020-09-07,132972,2270,659.0,13.440243433604891,0.0,0.0
Alabama,2020-09-08,133605,2271,633.0,12.909975862628066,1.0,0.020394906576031702
Alabama,2020-09-09,134416,2278,811.0,16.54026923316171,7.0,0.1427643460322219
Alabama,2020-09-10,135565,2298,1149.0,23.433747655860426,20.0,0.40789813152063403
Alabama,2020-09-11,136703,2328,1138.0,23.209403683524076,30.0,0.611847197280951
Alabama,2020-09-12,137646,2344,943.0,19.232396901197895,16.0,0.32631850521650724
Alabama,2020-09-13,138753,2345,1107.0,22.577161579667095,1.0,0.020394906576031702
Alabama,2020-09-14,139454,2348,701.0,14.296829509798222,3.0,0.06118471972809511
Alabama,2020-09-15,140156,2382,702.0,14.317224416374255,34.0,0.6934268235850778
Alabama,2020-09-16,141081,2387,925.0,18.865288582829326,5.0,0.10197453288015851
Alabama,2020-09-17,141756,2394,675.0,13.766561938821399,7.0,0.1427643460322219
Alabama,2020-09-18,142861,2419,1105.0,22.536371766515032,25.0,0.5098726644007925
Alabama,2020-09-19,144164,2428,1303.0,26.574563268569307,9.0,0.1835541591842853
Alabama,2020-09-20,144960,2428,796.0,16.234345634521233,0.0,0.0
Alabama,2020-09-21,145776,2430,816.0,16.64224376604187,2.0,0.040789813152063405
Alabama,2020-09-22,146578,2446,802.0,16.356715073977426,16.0,0.32631850521650724
Alabama,2020-09-23,147153,2479,575.0,11.727071281218228,33.0,0.6730319170090462
Alabama,2020-09-24,147153,2484,0.0,0.0,5.0,0.10197453288015851
Alabama,2020-09-25,150650,2496,3497.0,71.32098829638286,12.0,0.24473887891238044
Alabama,2020-09-26,151587,2497,937.0,19.110027461741705,1.0,0.020394906576031702
Alabama,2020-09-27,152317,2497,730.0,14.888281800503142,0.0,0.0
Alabama,2020-09-28,152976,2497,659.0,13.440243433604891,0.0,0.0
Alabama,2020-09-29,153550,2511,574.0,11.706676374642198,14.0,0.2855286920644438
Alabama,2020-09-30,154699,2533,1149.0,23.433747655860426,22.0,0.4486879446726974
Alabama,2020-10-01,155744,2548,1045.0,21.31267737195313,15.0,0.3059235986404755
Alaska,2020-02-01,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-02,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-03,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-04,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-05,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-06,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-07,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-08,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-09,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-10,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-11,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-12,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-13,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-14,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-15,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-16,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-17,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-18,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-19,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-20,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-21,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-22,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-23,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-24,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-25,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-26,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-27,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-28,0,0,0.0,0.0,0.0,0.0
Alaska,2020-02-29,0,0,0.0,0.0,0.0,0.0
Alaska,2020-03-01,0,0,0.0,0.0,0.0,0.0
Alaska,2020-03-02,0,0,0.0,0.0,0.0,0.0
Alaska,2020-03-03,0,0,0.0,0.0,0.0,0.0
Alaska,2020-03-04,0,0,0.0,0.0,0.0,0.0
Alaska,2020-03-05,0,0,0.0,0.0,0.0,0.0
Alaska,2020-03-06,0,0,0.0,0.0,0.0,0.0
Alaska,2020-03-07,0,0,0.0,0.0,0.0,0.0
Alaska,2020-03-08,0,0,0.0,0.0,0.0,0.0
Alaska,2020-03-09,0,0,0.0,0.0,0.0,0.0
Alaska,2020-03-10,0,0,0.0,0.0,0.0,0.0
Alaska,2020-03-11,0,0,0.0,0.0,0.0,0.0
Alaska,2020-03-12,1,0,1.0,0.1366969906157516,0.0,0.0
Alaska,2020-03-13,1,0,0.0,0.0,0.0,0.0
Alaska,2020-03-14,1,0,0.0,0.0,0.0,0.0
Alaska,2020-03-15,1,0,0.0,0.0,0.0,0.0
Alaska,2020-03-16,3,0,2.0,0.2733939812315032,0.0,0.0
Alaska,2020-03-17,6,0,3.0,0.4100909718472548,0.0,0.0
Alaska,2020-03-18,6,0,0.0,0.0,0.0,0.0
Alaska,2020-03-19,9,0,3.0,0.4100909718472548,0.0,0.0
Alaska,2020-03-20,9,0,0.0,0.0,0.0,0.0
Alaska,2020-03-21,9,0,0.0,0.0,0.0,0.0
Alaska,2020-03-22,23,0,14.0,1.9137578686205223,0.0,0.0
Alaska,2020-03-23,36,0,13.0,1.7770608780047705,0.0,0.0
Alaska,2020-03-24,42,0,6.0,0.8201819436945096,0.0,0.0
Alaska,2020-03-25,59,0,17.0,2.323848840467777,0.0,0.0
Alaska,2020-03-26,69,0,10.0,1.366969906157516,0.0,0.0
Alaska,2020-03-27,85,1,16.0,2.1871518498520257,1.0,0.1366969906157516
Alaska,2020-03-28,102,1,17.0,2.323848840467777,0.0,0.0
Alaska,2020-03-29,114,2,12.0,1.6403638873890192,1.0,0.1366969906157516
Alaska,2020-03-30,119,2,5.0,0.683484953078758,0.0,0.0
Alaska,2020-03-31,133,2,14.0,1.9137578686205223,0.0,0.0
Alaska,2020-04-01,142,2,9.0,1.2302729155417642,0.0,0.0
Alaska,2020-04-02,146,2,4.0,0.5467879624630064,0.0,0.0
Alaska,2020-04-03,157,2,11.0,1.5036668967732676,0.0,0.0
Alaska,2020-04-04,171,4,14.0,1.9137578686205223,2.0,0.2733939812315032
Alaska,2020-04-05,185,6,14.0,1.9137578686205223,2.0,0.2733939812315032
Alaska,2020-04-06,191,6,6.0,0.8201819436945096,0.0,0.0
Alaska,2020-04-07,213,6,22.0,3.007333793546535,0.0,0.0
Alaska,2020-04-08,225,7,12.0,1.6403638873890192,1.0,0.1366969906157516
Alaska,2020-04-09,235,7,10.0,1.366969906157516,0.0,0.0
Alaska,2020-04-10,246,7,11.0,1.5036668967732676,0.0,0.0
Alaska,2020-04-11,257,8,11.0,1.5036668967732676,1.0,0.1366969906157516
Alaska,2020-04-12,272,8,15.0,2.050454859236274,0.0,0.0
Alaska,2020-04-13,277,8,5.0,0.683484953078758,0.0,0.0
Alaska,2020-04-14,285,9,8.0,1.0935759249260129,1.0,0.1366969906157516
Alaska,2020-04-15,293,9,8.0,1.0935759249260129,0.0,0.0
Alaska,2020-04-16,300,9,7.0,0.9568789343102612,0.0,0.0
Alaska,2020-04-17,309,9,9.0,1.2302729155417642,0.0,0.0
Alaska,2020-04-18,314,9,5.0,0.683484953078758,0.0,0.0
Alaska,2020-04-19,319,9,5.0,0.683484953078758,0.0,0.0
Alaska,2020-04-20,321,9,2.0,0.2733939812315032,0.0,0.0
Alaska,2020-04-21,329,9,8.0,1.0935759249260129,0.0,0.0
Alaska,2020-04-22,335,9,6.0,0.8201819436945096,0.0,0.0
Alaska,2020-04-23,337,9,2.0,0.2733939812315032,0.0,0.0
Alaska,2020-04-24,339,9,2.0,0.2733939812315032,0.0,0.0
Alaska,2020-04-25,339,9,0.0,0.0,0.0,0.0
Alaska,2020-04-26,341,9,2.0,0.2733939812315032,0.0,0.0
Alaska,2020-04-27,345,9,4.0,0.5467879624630064,0.0,0.0
Alaska,2020-04-28,351,9,6.0,0.8201819436945096,0.0,0.0
Alaska,2020-04-29,355,9,4.0,0.5467879624630064,0.0,0.0
Alaska,2020-04-30,355,9,0.0,0.0,0.0,0.0
Alaska,2020-05-01,364,9,9.0,1.2302729155417642,0.0,0.0
Alaska,2020-05-02,365,9,1.0,0.1366969906157516,0.0,0.0
Alaska,2020-05-03,368,9,3.0,0.4100909718472548,0.0,0.0
Alaska,2020-05-04,370,9,2.0,0.2733939812315032,0.0,0.0
Alaska,2020-05-05,371,9,1.0,0.1366969906157516,0.0,0.0
Alaska,2020-05-06,372,10,1.0,0.1366969906157516,1.0,0.1366969906157516
Alaska,2020-05-07,374,10,2.0,0.2733939812315032,0.0,0.0
Alaska,2020-05-08,377,10,3.0,0.4100909718472548,0.0,0.0
Alaska,2020-05-09,378,10,1.0,0.1366969906157516,0.0,0.0
Alaska,2020-05-10,379,10,1.0,0.1366969906157516,0.0,0.0
Alaska,2020-05-11,381,10,2.0,0.2733939812315032,0.0,0.0
Alaska,2020-05-12,383,10,2.0,0.2733939812315032,0.0,0.0
Alaska,2020-05-13,383,10,0.0,0.0,0.0,0.0
Alaska,2020-05-14,387,10,4.0,0.5467879624630064,0.0,0.0
Alaska,2020-05-15,387,10,0.0,0.0,0.0,0.0
Alaska,2020-05-16,387,10,0.0,0.0,0.0,0.0
Alaska,2020-05-17,396,10,9.0,1.2302729155417642,0.0,0.0
Alaska,2020-05-18,399,10,3.0,0.4100909718472548,0.0,0.0
Alaska,2020-05-19,399,10,0.0,0.0,0.0,0.0
Alaska,2020-05-20,401,10,2.0,0.2733939812315032,0.0,0.0
Alaska,2020-05-21,401,10,0.0,0.0,0.0,0.0
Alaska,2020-05-22,403,10,2.0,0.2733939812315032,0.0,0.0
Alaska,2020-05-23,407,10,4.0,0.5467879624630064,0.0,0.0
Alaska,2020-05-24,407,10,0.0,0.0,0.0,0.0
Alaska,2020-05-25,408,10,1.0,0.1366969906157516,0.0,0.0
Alaska,2020-05-26,410,10,2.0,0.2733939812315032,0.0,0.0
